code,date,value,description
CKTCEUS,199703,159.466,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199704,152.048,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199705,154.956,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199706,165.847,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199707,189.027,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199708,184.97,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199709,171.195,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199710,172.535,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199711,167.238,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199712,182.795,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199713,2039.934,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199801,180.548,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199802,158.21,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199803,164.107,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199804,153.013,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199805,165.744,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199806,178.027,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199807,194.389,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199808,194.482,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199809,175.469,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199810,167.383,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199811,158.855,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199812,174.514,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199813,2064.741,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199901,181.179,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199902,156.734,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199903,164.532,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199904,157.027,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199905,163.16,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199906,174.825,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199907,197.68,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199908,192.087,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199909,172.555,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199910,166.361,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199911,161.793,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199912,174.749,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,199913,2062.682,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200001,192.738,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200002,175.368,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200003,172.015,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200004,156.02,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200005,169.991,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200006,183.787,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200007,191.528,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200008,198.369,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200009,177.215,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200010,175.597,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200011,174.235,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200012,188.944,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200013,2155.807,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200101,190.794,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200102,165.174,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200103,170.709,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200104,155.043,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200105,166.9,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200106,177.256,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200107,194.685,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200108,198.766,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200109,170.512,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200110,164.815,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200111,159.53,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200112,174.108,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200113,2088.292,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200201,176.083,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200202,156.201,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200203,164.255,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200204,154.046,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200205,164.291,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200206,177.479,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200207,196.422,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200208,194.364,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200209,179.583,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200210,174.015,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200211,171.593,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200212,185.593,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200213,2093.926,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200301,192.552,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200302,170.889,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200303,168.182,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200304,154.957,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200305,163.434,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200306,176.418,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200307,195.543,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200308,197.935,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200309,178.322,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200310,172.444,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200311,173.417,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200312,190.903,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200313,2134.995,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200401,193.635,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200402,175.802,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200403,168.002,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200404,157.185,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200405,174.084,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200406,182.202,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200407,195.688,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200408,192.859,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200409,178.901,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200410,173.191,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200411,174.343,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200412,193.639,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200413,2159.53,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200501,193.255,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200502,171.119,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200503,177.279,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200504,157.342,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200505,167.564,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200506,186.497,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200507,200.242,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200508,201.443,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200509,184.591,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200510,176.716,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200511,172.267,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200512,192.96,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200513,2181.275,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200601,182.271,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200602,170.266,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200603,173.819,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200604,153.418,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200605,168.843,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200606,182.019,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200607,200.553,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200608,202.418,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200609,177.21,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200610,177.078,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200611,172.489,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200612,186.694,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200613,2147.077,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200701,190.174,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200702,175.07,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200703,171.293,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200704,159.134,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200705,169.729,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200706,186.285,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200707,198.246,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200708,203.435,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200709,182.263,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200710,174.769,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200711,172.411,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200712,189.562,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200713,2172.37,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200801,193.505,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200802,178.276,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200803,172.806,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200804,160.128,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200805,167.783,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200806,183.941,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200807,199.955,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200808,195.067,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200809,175.362,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200810,166.05,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200811,166.197,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200812,180.67,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200813,2139.74,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200901,181.348,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200902,150.99,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200903,146.688,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200904,135.414,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200905,141.536,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200906,157.53,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200907,167.355,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200908,172.12,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200909,148.152,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200910,150.462,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200911,147.836,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200912,176.304,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,200913,1875.735,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201001,182.057,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201002,163.369,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201003,156.618,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201004,138.243,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201005,154.874,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201006,176.151,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201007,190.309,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201008,190.131,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201009,161.811,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201010,145.088,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201011,148.645,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201012,178.569,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201013,1985.866,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201101,179.776,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201102,148.831,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201103,147.637,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201104,135.642,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201105,148.124,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201106,167.562,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201107,185.72,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201108,182.86,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201109,153.968,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201110,140.761,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201111,135.88,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201112,148.72,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201113,1875.481,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201201,142.339,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201202,127.731,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201203,118.267,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201204,107.157,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201205,127.009,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201206,142.592,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201207,170.053,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201208,163.431,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201209,138.432,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201210,133.364,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201211,139.993,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201212,146.611,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201213,1656.979,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201301,149.794,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201302,134.949,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201303,140.96,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201304,122.821,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201305,130.252,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201306,148.642,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201307,163.634,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201308,161.628,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201309,144.787,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201310,133.678,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201311,132.718,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201312,153.667,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201313,1717.53,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201401,166.02,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201402,152.11,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201403,145.155,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201404,118.314,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201405,129.302,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201406,148.432,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201407,161.891,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201408,160.946,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201409,138.679,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201410,124.425,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201411,131.182,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201412,137.158,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201413,1713.613,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201501,142.559,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201502,134.036,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201503,118.126,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201504,98.889,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201505,114.865,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201506,136.705,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201507,150.87,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201508,145.491,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201509,128.645,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201510,108.468,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201511,99.587,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201512,102.151,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201513,1480.39,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201601,123.417,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201602,102.569,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201603,83.145,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201604,80.763,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201605,91.741,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201606,125.177,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201607,145.2,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201608,144.305,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201609,123.226,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201610,109.048,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201611,97.1,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201612,128.527,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201613,1354.217,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201701,124.55,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201702,96.402,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201703,98.13,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201704,89.501,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201705,101.584,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
CKTCEUS,201706,115.681,"Coal, Including Coal Coke Net Imports, CO2 Emissions"
